osm_id	lat	lon	strasse	PLZ_Ort	Lage
92099451	49.13604409999999945	9.23977690000000074	Im Wannental 23/1	 74074 Heilbronn	G
92099463	49.13519560000000297	9.24006250000000051	Im Wannental 37	 74074 Heilbronn	G
92099466	49.13504819999999995	9.23968969999999956	Im Wannental 39	 74074 Heilbronn	G
92099467	49.13540619999999848	9.24041530000000044	Paracelsusstraße 17	 74074 Heilbronn	G
92099477	49.13607919999999751	9.23966560000000037	Im Wannental 23	 74074 Heilbronn	G
92099490	49.13576549999999799	9.23993779999999987	Im Wannental 27/1	 74074 Heilbronn	G
92099495	49.13519300000000101	9.24076529999999963	Röntgenstraße 28	 74074 Heilbronn	G
92099498	49.13532200000000216	9.24067540000000065	Röntgenstraße 28	 74074 Heilbronn	G
92099499	49.13564149999999842	9.23994129999999991	Im Wannental 29	 74074 Heilbronn	G
92099506	49.13566990000000345	9.24065410000000043	Röntgenstraße 22	 74074 Heilbronn	G
92099509	49.13537809999999695	9.23981580000000058	Im Wannental 35	 74074 Heilbronn	G
92099518	49.13551410000000175	9.24073309999999992	Röntgenstraße 26	 74074 Heilbronn	G
92099523	49.1359887999999998	9.23977550000000036	Im Wannental 25	 74074 Heilbronn	G
92099529	49.13573519999999917	9.24100400000000022	Röntgenstraße 18	 74074 Heilbronn	G
92099530	49.13512719999999945	9.24058420000000069	Paracelsusstraße 15	 74074 Heilbronn	G
92099537	49.13502540000000351	9.23974869999999981	Im Wannental 41	 74074 Heilbronn	G
92099538	49.135627300000003	9.24083100000000002	Röntgenstraße 24	 74074 Heilbronn	G
92099540	49.13576009999999883	9.24099439999999994	Röntgenstraße 18	 74074 Heilbronn	G
92107384	49.153558799999999	9.21815119999999943	Salzstraße 35	 74076 Heilbronn	E
92107390	49.15311470000000327	9.21778620000000082	Salzstraße 35	 74076 Heilbronn	E
92107393	49.1533178000000035	9.21842840000000052	Salzstraße 31	 74076 Heilbronn	E
92107395	49.15382290000000154	9.21747839999999918	Weipertstraße 3	 74076 Heilbronn	E
92107405	49.15307779999999838	9.21832539999999945	Salzstraße 31	 74076 Heilbronn	E
92112012	49.15354310000000027	9.22028850000000055	Bauleuteweg 11	 74076 Heilbronn	E
92112020	49.15390190000000104	9.22017300000000084	Bauleuteweg 27	 74076 Heilbronn	E
92112023	49.15511779999999931	9.21853549999999977	Goppeltstraße 5/1	 74076 Heilbronn	E
92112040	49.15311090000000149	9.22042740000000016	Christophstraße 13	 74076 Heilbronn	E
92112044	49.15392210000000262	9.22006829999999944	Bauleuteweg 27	 74076 Heilbronn	E
92112050	49.15396969999999754	9.22008980000000022	Bauleuteweg 27	 74076 Heilbronn	E
92112057	49.15444709999999873	9.21874120000000019	Salzstraße 42	 74076 Heilbronn	E
92112076	49.15263699999999858	9.22047150000000038	Christophstraße 5	 74076 Heilbronn	E
92112085	49.1535371000000012	9.21863770000000038	Salzstraße 40	 74076 Heilbronn	E
92112091	49.15433709999999934	9.21868760000000087	Goppeltstraße 10	 74076 Heilbronn	E
92112099	49.15483270000000005	9.21887000000000079	Goppeltstraße 5	 74076 Heilbronn	E
92112100	49.15483270000000005	9.21887000000000079	Goppeltstraße 5	 74076 Heilbronn	E
92112125	49.15361330000000351	9.22010019999999919	Bauleuteweg 15	 74076 Heilbronn	E
92112155	49.15497160000000321	9.21843390000000085	Goppeltstraße 5	 74076 Heilbronn	E
92113954	49.15737339999999733	9.21948350000000083	Austraße 34	 74076 Heilbronn	E
92113963	49.1578238999999968	9.21900540000000035	Austraße 34	 74076 Heilbronn	E
92113965	49.15768500000000074	9.21990549999999942	Austraße 34	 74076 Heilbronn	E
92113966	49.15720689999999848	9.22068759999999976	Austraße 28	 74076 Heilbronn	E
92113967	49.15583409999999986	9.21838860000000082	Austraße 10	 74076 Heilbronn	E
92113968	49.1565455	9.2199188000000003	Austraße 28	 74076 Heilbronn	E
92138640	49.13492800000000216	9.24138480000000051	Paracelsusstraße 9	 74074 Heilbronn	G
92138641	49.13492279999999823	9.24133250000000039	Paracelsusstraße 9	 74074 Heilbronn	G
92138642	49.1342023999999995	9.24034280000000052	Dittmarstraße 85	 74074 Heilbronn	G
92138643	49.13438750000000255	9.24029849999999975	Dittmarstraße 85/1	 74074 Heilbronn	G
92138645	49.13414970000000181	9.24155509999999936	Dittmarstraße 99	 74074 Heilbronn	G
92138647	49.13464179999999715	9.24154369999999936	Dittmarstraße 99/1	 74074 Heilbronn	G
92138648	49.13446299999999667	9.24077190000000037	Dittmarstraße 87/1	 74074 Heilbronn	G
92138649	49.13487099999999685	9.2417107000000005	Paracelsusstraße 7/1	 74074 Heilbronn	G
92138650	49.13457879999999989	9.24244299999999974	Paracelsusstraße 3/1	 74074 Heilbronn	G
92138651	49.13447570000000297	9.24229970000000023	Paracelsusstraße 3	 74074 Heilbronn	G
92138652	49.13453410000000332	9.24229009999999995	Paracelsusstraße 3/1	 74074 Heilbronn	G
92138653	49.13434360000000112	9.24125719999999973	Dittmarstraße 93	 74074 Heilbronn	G
92138654	49.13504120000000341	9.24073040000000034	Paracelsusstraße 13	 74074 Heilbronn	G
92138655	49.13437170000000265	9.24035079999999986	Dittmarstraße 85/1	 74074 Heilbronn	G
92138657	49.13425680000000284	9.24058280000000032	Dittmarstraße 87	 74074 Heilbronn	G
92138658	49.13396900000000045	9.24016839999999995	Dittmarstraße 81/1	 74074 Heilbronn	G
92138660	49.13450079999999787	9.24081870000000016	Dittmarstraße 87/1	 74074 Heilbronn	G
92138662	49.13442349999999692	9.24002360000000067	Dittmarstraße 83	 74074 Heilbronn	G
92138663	49.13502600000000342	9.2410338000000003	Paracelsusstraße 11	 74074 Heilbronn	G
92138664	49.13409359999999992	9.24108840000000065	Dittmarstraße 89	 74074 Heilbronn	G
92138665	49.13441470000000066	9.24248719999999935	Paracelsusstraße 3	 74074 Heilbronn	G
92138666	49.13481840000000034	9.24189579999999999	Paracelsusstraße 7	 74074 Heilbronn	G
92138668	49.1341549999999998	9.24143180000000086	Dittmarstraße 99	 74074 Heilbronn	G
92138669	49.13471220000000272	9.2414518999999995	Paracelsusstraße 9	 74074 Heilbronn	G
92138670	49.13497189999999648	9.24113269999999964	Paracelsusstraße 11	 74074 Heilbronn	G
92138671	49.13429639999999665	9.24079960000000078	Dittmarstraße 87	 74074 Heilbronn	G
92138672	49.13425110000000018	9.24087169999999958	Dittmarstraße 89	 74074 Heilbronn	G
92138673	49.13460599999999801	9.24178910000000009	Dittmarstraße 99/2	 74074 Heilbronn	G
92138674	49.13466569999999933	9.24208220000000047	Paracelsusstraße 5	 74074 Heilbronn	G
92138676	49.13503949999999776	9.24043320000000001	Paracelsusstraße 15	 74074 Heilbronn	G
92138678	49.13443310000000253	9.24129360000000055	Dittmarstraße 95	 74074 Heilbronn	G
92138679	49.134211999999998	9.24020200000000003	Dittmarstraße 81/1	 74074 Heilbronn	G
92138680	49.1346113000000031	9.24087250000000004	Dittmarstraße 89/1	 74074 Heilbronn	G
92138681	49.13433659999999747	9.24226610000000015	Paracelsusstraße 1	 74074 Heilbronn	G
92138682	49.13460859999999997	9.24060030000000054	Dittmarstraße 87/1	 74074 Heilbronn	G
92138683	49.13454020000000355	9.2403145999999996	Dittmarstraße 85/1	 74074 Heilbronn	G
92138684	49.13412780000000168	9.24132449999999928	Dittmarstraße 93	 74074 Heilbronn	G
92141121	49.13452439999999655	9.23959179999999947	Im Wannental 45	 74074 Heilbronn	G
92141123	49.13456209999999658	9.23905000000000065	Im Wannental 46	 74074 Heilbronn	G
92141126	49.13424100000000294	9.23858599999999974	Diedenhofer Weg 9	 74074 Heilbronn	G
92141128	49.13448050000000222	9.23898299999999928	Im Wannental 49	 74074 Heilbronn	G
92141129	49.1347323999999972	9.23890250000000002	Im Wannental 46	 74074 Heilbronn	G
92141133	49.13413740000000018	9.23941469999999931	Dittmarstraße 79	 74074 Heilbronn	G
92141137	49.13400490000000076	9.23921490000000034	Dittmarstraße 77	 74074 Heilbronn	G
92141139	49.13433580000000234	9.23852160000000033	Diedenhofer Weg 5	 74074 Heilbronn	G
92141141	49.13451740000000001	9.23866779999999999	Diedenhofer Weg 5	 74074 Heilbronn	G
92141145	49.13415760000000176	9.23969770000000068	Dittmarstraße 81	 74074 Heilbronn	G
92141155	49.13468230000000148	9.23955420000000061	Im Wannental 45	 74074 Heilbronn	G
92141156	49.13458500000000129	9.23906339999999915	Im Wannental 46	 74074 Heilbronn	G
92141159	49.13402690000000206	9.23963069999999931	Dittmarstraße 79	 74074 Heilbronn	G
92141163	49.13414099999999962	9.2385363999999992	Diedenhofer Weg 9	 74074 Heilbronn	G
92141166	49.13484379999999874	9.23944419999999944	Im Wannental 43	 74074 Heilbronn	G
92162588	49.17389229999999856	9.21831010000000006	Austraße 166	 74076 Heilbronn	E
92162591	49.17426079999999899	9.21854639999999925	Austraße 168	 74076 Heilbronn	E
92209968	49.17013140000000249	9.22592150000000011	Neckarsulmer Straße 120	 74076 Heilbronn	E
92209986	49.16733839999999844	9.22635170000000038	Neckarsulmer Straße 190	 74076 Heilbronn	E
92210013	49.1669021000000015	9.22663400000000067	Neckarsulmer Straße 184	 74076 Heilbronn	E
92210022	49.16751409999999822	9.22633730000000085	Neckarsulmer Straße 190	 74076 Heilbronn	E
92210341	49.16423259999999829	9.22907569999999922	Binswanger Straße 71/2	 74076 Heilbronn	M
92210345	49.16279660000000007	9.22736770000000028	Binswanger Straße 31	 74076 Heilbronn	M
92210348	49.16320019999999857	9.22750680000000045	Binswanger Straße 31	 74076 Heilbronn	M
92210355	49.16283190000000047	9.22723329999999997	Alfred-Minner-Straße 23	 74076 Heilbronn	M
92210366	49.16374379999999888	9.22669529999999938	Neckarsulmer Straße 160	 74076 Heilbronn	E
92210373	49.16372719999999674	9.22697870000000009	Neckarsulmer Straße 158	 74076 Heilbronn	E
92225614	49.13323820000000097	9.2452696999999997	Reutlinger Straße 3	 74074 Heilbronn	G
92225615	49.13255709999999965	9.24549159999999937	Reutlinger Straße 21	 74074 Heilbronn	G
92225617	49.13331790000000154	9.24486229999999942	Einsteinstraße 83	 74074 Heilbronn	M
92225618	49.13274609999999853	9.2464934999999997	Reutlinger Straße 15	 74074 Heilbronn	G
92225621	49.13344260000000219	9.24586870000000083	Badener Straße 8	 74074 Heilbronn	G
92225622	49.13383040000000079	9.24493069999999939	Einsteinstraße 77	 74074 Heilbronn	M
92225623	49.13295829999999853	9.24616909999999947	Reutlinger Straße 13	 74074 Heilbronn	G
92225624	49.13362680000000182	9.24480909999999945	Einsteinstraße 77	 74074 Heilbronn	M
92225625	49.13307360000000301	9.24664029999999926	Reutlinger Straße 7/1	 74074 Heilbronn	G
92225626	49.13267909999999716	9.24651989999999913	Reutlinger Straße 17	 74074 Heilbronn	G
92225628	49.13341789999999776	9.24489849999999969	Einsteinstraße 81	 74074 Heilbronn	M
92225629	49.13370489999999791	9.24534650000000013	Badener Straße 6	 74074 Heilbronn	G
92225630	49.1336441999999991	9.24541469999999954	Badener Straße 6	 74074 Heilbronn	G
92225631	49.13328659999999815	9.24555029999999967	Reutlinger Straße 7	 74074 Heilbronn	G
92225632	49.13322670000000159	9.24546040000000069	Reutlinger Straße 5	 74074 Heilbronn	G
92225633	49.13270510000000257	9.24550480000000086	Reutlinger Straße 21	 74074 Heilbronn	G
92225634	49.13300850000000253	9.24666410000000027	Reutlinger Straße 7/1	 74074 Heilbronn	G
92225636	49.13261820000000313	9.24654409999999949	Reutlinger Straße 19	 74074 Heilbronn	G
92225637	49.1337830000000011	9.24511039999999973	Badener Straße 6	 74074 Heilbronn	G
92225638	49.13322749999999672	9.24505139999999948	Reutlinger Straße 3	 74074 Heilbronn	G
92225639	49.13294849999999769	9.2466860999999998	Reutlinger Straße 7/3	 74074 Heilbronn	G
92226557	49.13229390000000052	9.24637440000000055	Reutlinger Straße 31	 74074 Heilbronn	G
92226558	49.13230719999999963	9.24656309999999948	Reutlinger Straße 29	 74074 Heilbronn	G
92226559	49.13224170000000157	9.24539389999999983	Reutlinger Straße 33	 74074 Heilbronn	G
92226560	49.13208699999999851	9.2461436999999993	Reutlinger Straße 39	 74074 Heilbronn	G
92226561	49.13236930000000058	9.24565270000000083	Reutlinger Straße 35	 74074 Heilbronn	G
92226562	49.13211919999999822	9.24612429999999996	Reutlinger Straße 39	 74074 Heilbronn	G
92226563	49.13259240000000005	9.24611480000000086	Reutlinger Straße 25	 74074 Heilbronn	G
92226564	49.1325333999999998	9.24602370000000029	Reutlinger Straße 25	 74074 Heilbronn	G
92226565	49.1322726000000003	9.24594689999999986	Reutlinger Straße 37	 74074 Heilbronn	G
92226566	49.13240520000000089	9.24539769999999983	Reutlinger Straße 33	 74074 Heilbronn	G
92226567	49.13228070000000258	9.24595399999999934	Reutlinger Straße 37	 74074 Heilbronn	G
92226568	49.13266099999999881	9.24582239999999977	Reutlinger Straße 23	 74074 Heilbronn	G
92226569	49.13250910000000005	9.24630699999999983	Reutlinger Straße 25	 74074 Heilbronn	G
92226570	49.13197879999999884	9.24618410000000068	Reutlinger Straße 39	 74074 Heilbronn	G
92226571	49.13242369999999681	9.24637839999999933	Reutlinger Straße 27	 74074 Heilbronn	G
92227055	49.13167459999999664	9.24599259999999923	Nürnberger Straße 55	 74074 Heilbronn	G
92227056	49.13205899999999815	9.24549949999999932	Reutlinger Straße 49	 74074 Heilbronn	G
92227057	49.13173749999999984	9.24598620000000082	Reutlinger Straße 53	 74074 Heilbronn	G
92227058	49.13209330000000108	9.24521559999999987	Reutlinger Straße 47	 74074 Heilbronn	G
92227060	49.13197310000000329	9.24574149999999939	Reutlinger Straße 51	 74074 Heilbronn	G
92227061	49.13182520000000153	9.24601960000000034	Reutlinger Straße 53	 74074 Heilbronn	G
92227063	49.13195859999999726	9.24560669999999973	Reutlinger Straße 49	 74074 Heilbronn	G
92295645	49.13251240000000308	9.24497760000000035	Reutlinger Straße 26	 74074 Heilbronn	G
92295650	49.13300290000000103	9.24497359999999979	Reutlinger Straße 22	 74074 Heilbronn	G
92295653	49.13267290000000287	9.24439689999999992	Einsteinstraße 93	 74074 Heilbronn	G
92295654	49.13281820000000266	9.24453429999999976	Einsteinstraße 91	 74074 Heilbronn	G
92295659	49.13295719999999989	9.24491060000000076	Einsteinstraße 85	 74074 Heilbronn	M
92295660	49.13262379999999752	9.24436739999999979	Einsteinstraße 93	 74074 Heilbronn	G
92295662	49.13272609999999929	9.24504600000000032	Reutlinger Straße 24	 74074 Heilbronn	G
92295665	49.13260480000000285	9.24437529999999974	Einsteinstraße 93	 74074 Heilbronn	G
92295666	49.13285549999999802	9.24454180000000036	Einsteinstraße 89	 74074 Heilbronn	M
92295667	49.13293720000000064	9.24504160000000041	Reutlinger Straße 22	 74074 Heilbronn	G
92295671	49.13299320000000137	9.24501519999999921	Reutlinger Straße 22	 74074 Heilbronn	G
92295673	49.1330159999999978	9.24464369999999924	Einsteinstraße 85	 74074 Heilbronn	M
92295675	49.13296220000000147	9.24458759999999913	Einsteinstraße 89	 74074 Heilbronn	M
92295676	49.13308099999999712	9.24468530000000044	Einsteinstraße 85	 74074 Heilbronn	M
92295678	49.13240319999999883	9.24486390000000036	Reutlinger Straße 28	 74074 Heilbronn	G
92307585	49.13638670000000275	9.2482874000000006	Will-Schaber-Straße 65	 74074 Heilbronn	G
92307587	49.1364231000000018	9.24840559999999989	Will-Schaber-Straße 67	 74074 Heilbronn	G
92382644	49.13292859999999962	9.24376069999999928	Im Gemmingstal 98	 74074 Heilbronn	G
92382647	49.13264840000000078	9.24409520000000029	Im Gemmingstal 100	 74074 Heilbronn	G
92382648	49.13208720000000085	9.2440017000000001	Nürnberger Straße 35	 74074 Heilbronn	G
92382650	49.13288380000000188	9.24358140000000006	Im Gemmingstal 98	 74074 Heilbronn	G
92382652	49.13294710000000265	9.24414679999999933	Im Gemmingstal 102	 74074 Heilbronn	G
92382655	49.1329008000000016	9.24386759999999974	Im Gemmingstal 100	 74074 Heilbronn	G
92382656	49.13191739999999896	9.24385110000000054	Nürnberger Straße 33	 74074 Heilbronn	G
92382658	49.13242809999999849	9.24320610000000009	Nürnberger Straße 17	 74074 Heilbronn	G
92382659	49.13193410000000227	9.2439315999999998	Nürnberger Straße 35	 74074 Heilbronn	G
92382660	49.13250920000000121	9.24394239999999989	Einsteinstraße 94	 74074 Heilbronn	G
92382662	49.13211749999999967	9.24377600000000044	Nürnberger Straße 33	 74074 Heilbronn	G
92382663	49.13206170000000128	9.24351150000000032	Nürnberger Straße 31	 74074 Heilbronn	G
92382664	49.13284050000000036	9.24406439999999918	Im Gemmingstal 100	 74074 Heilbronn	G
92382666	49.13293790000000172	9.24381630000000065	Im Gemmingstal 100	 74074 Heilbronn	G
92382667	49.13273089999999854	9.24410589999999921	Im Gemmingstal 102	 74074 Heilbronn	G
92382669	49.13298710000000113	9.24426549999999914	Im Gemmingstal 102	 74074 Heilbronn	G
92382671	49.13260100000000108	9.24400540000000071	Einsteinstraße 94	 74074 Heilbronn	G
92382977	49.13208939999999814	9.24450689999999931	Nürnberger Straße 39	 74074 Heilbronn	G
92382978	49.13212099999999793	9.24496560000000045	Reutlinger Straße 36	 74074 Heilbronn	G
92382979	49.13187880000000263	9.24415019999999998	Nürnberger Straße 35	 74074 Heilbronn	G
92382982	49.13186040000000077	9.24439160000000015	Nürnberger Straße 39	 74074 Heilbronn	G
92382983	49.13217360000000156	9.24422930000000065	Nürnberger Straße 37	 74074 Heilbronn	G
92382984	49.13209640000000178	9.24476710000000068	Reutlinger Straße 36	 74074 Heilbronn	G
92384531	49.13170010000000332	9.24388279999999973	Nürnberger Straße 48	 74074 Heilbronn	G
92384535	49.13132949999999965	9.24512919999999916	Nürnberger Straße 70	 74074 Heilbronn	G
92384537	49.13164270000000045	9.24444390000000027	Nürnberger Straße 52	 74074 Heilbronn	G
92384542	49.1312357999999989	9.2458872999999997	Nürnberger Straße 66/1	 74074 Heilbronn	G
92384544	49.13172780000000017	9.24511279999999935	Nürnberger Straße 60	 74074 Heilbronn	G
92384549	49.13124260000000021	9.24580910000000067	Nürnberger Straße 68	 74074 Heilbronn	G
92384551	49.13150519999999943	9.24558990000000058	Nürnberger Straße 64	 74074 Heilbronn	G
92384556	49.13158390000000253	9.24564149999999962	Nürnberger Straße 62	 74074 Heilbronn	G
92384559	49.13167560000000122	9.24422640000000051	Nürnberger Straße 50	 74074 Heilbronn	G
92384562	49.13117859999999837	9.24564379999999986	Nürnberger Straße 68	 74074 Heilbronn	G
92384563	49.13171820000000167	9.24500850000000085	Nürnberger Straße 60	 74074 Heilbronn	G
92384564	49.13169800000000009	9.24360120000000052	Nürnberger Straße 46	 74074 Heilbronn	G
92384565	49.13172339999999849	9.24374459999999942	Nürnberger Straße 46	 74074 Heilbronn	G
92384567	49.13135150000000095	9.24588259999999984	Nürnberger Straße 66/1	 74074 Heilbronn	G
92384568	49.13167080000000198	9.24547249999999998	Nürnberger Straße 62	 74074 Heilbronn	G
92384569	49.13111589999999751	9.24518040000000063	Nürnberger Straße 72	 74074 Heilbronn	G
92386167	49.13129459999999682	9.24360599999999977	Nürnberger Straße 80	 74074 Heilbronn	G
92386168	49.13091349999999835	9.24570860000000039	Nürnberger Straße 71	 74074 Heilbronn	G
92386170	49.13084949999999651	9.24553489999999911	Nürnberger Straße 71	 74074 Heilbronn	G
92386171	49.13123399999999918	9.24408569999999941	Nürnberger Straße 78	 74074 Heilbronn	G
92386173	49.13106090000000137	9.24612300000000076	Nürnberger Straße 65	 74074 Heilbronn	G
92386174	49.13088789999999761	9.24363489999999999	Sandbergsteige 23	 74074 Heilbronn	G
92386175	49.12993240000000128	9.24287209999999959	Sandbergsteige 27	 74074 Heilbronn	G
92386177	49.13080140000000284	9.24608639999999937	Nürnberger Straße 67	 74074 Heilbronn	G
92386178	49.13128499999999832	9.24610269999999979	Nürnberger Straße 63	 74074 Heilbronn	G
92386179	49.13086710000000323	9.24602619999999931	Nürnberger Straße 67	 74074 Heilbronn	G
92386180	49.13103040000000021	9.24610780000000076	Nürnberger Straße 65	 74074 Heilbronn	G
92386181	49.13020970000000176	9.24340450000000047	Sandbergsteige 25	 74074 Heilbronn	G
92386183	49.13109519999999719	9.24380820000000014	Nürnberger Straße 80	 74074 Heilbronn	G
92386184	49.13018600000000191	9.24360030000000066	Sandbergsteige 25	 74074 Heilbronn	G
92386185	49.13098349999999925	9.24441410000000019	Nürnberger Straße 76	 74074 Heilbronn	G
92386186	49.13106090000000137	9.24612300000000076	Nürnberger Straße 65	 74074 Heilbronn	G
92386187	49.1308739999999986	9.24581049999999927	Nürnberger Straße 71	 74074 Heilbronn	G
92386189	49.13053260000000222	9.24315509999999918	Sandbergsteige 25	 74074 Heilbronn	G
92386191	49.13108110000000295	9.24389539999999954	Nürnberger Straße 80	 74074 Heilbronn	G
92412848	49.13677160000000299	9.25770379999999982	Schirrmannstraße 9	 74074 Heilbronn	G
92412860	49.13834229999999792	9.25280700000000067	Jägerhausstraße 154	 74074 Heilbronn	M
92412867	49.13642180000000081	9.25793739999999943	Schirrmannstraße 10	 74074 Heilbronn	G
92486059	49.13540449999999993	9.25600149999999999	Hölderlinstraße 10	 74074 Heilbronn	G
92486062	49.13294179999999756	9.25651610000000069	Arndtstraße 31	 74074 Heilbronn	G
92486065	49.1331204000000028	9.25662780000000041	Arndtstraße 29	 74074 Heilbronn	G
92486067	49.13461039999999969	9.25512310000000049	Arndtstraße 12	 74074 Heilbronn	G
92486069	49.13533869999999837	9.25609670000000051	Hölderlinstraße 10	 74074 Heilbronn	G
92486071	49.1345041000000009	9.25594279999999969	Arndtstraße 15	 74074 Heilbronn	G
92486072	49.13465910000000036	9.25591799999999942	Arndtstraße 13	 74074 Heilbronn	G
92693425	49.13473150000000089	9.25732529999999976	Hermann-Hesse-Straße 9	 74074 Heilbronn	G
92693426	49.13489119999999843	9.25717260000000053	Hermann-Hesse-Straße 9	 74074 Heilbronn	G
92693427	49.1338538999999983	9.25675919999999941	Hermann-Hesse-Straße 22	 74074 Heilbronn	G
92693429	49.13440419999999875	9.25646290000000072	Hermann-Hesse-Straße 16	 74074 Heilbronn	G
92693430	49.1328378999999984	9.2582374999999999	Hermann-Hesse-Straße 35	 74074 Heilbronn	G
92693432	49.13340420000000108	9.25695100000000082	Hermann-Hesse-Straße 26	 74074 Heilbronn	G
92693434	49.13451539999999795	9.25648460000000028	Hermann-Hesse-Straße 16	 74074 Heilbronn	G
92693435	49.13390480000000338	9.25713209999999975	Hermann-Hesse-Straße 21	 74074 Heilbronn	G
92693439	49.13316319999999848	9.2570364000000005	Hermann-Hesse-Straße 28	 74074 Heilbronn	G
92693440	49.13320290000000057	9.25749019999999945	Hermann-Hesse-Straße 30	 74074 Heilbronn	G
92693442	49.1350149000000016	9.25759880000000024	Hermann-Hesse-Straße 3	 74074 Heilbronn	G
92693444	49.13474289999999911	9.25704290000000007	Hermann-Hesse-Straße 11	 74074 Heilbronn	G
92693447	49.13495699999999999	9.25731350000000042	Hermann-Hesse-Straße 7	 74074 Heilbronn	G
92702918	49.13265830000000278	9.25816569999999928	Hermann-Hesse-Straße 38	 74074 Heilbronn	G
92702919	49.13286860000000189	9.25756389999999918	Hermann-Hesse-Straße 32	 74074 Heilbronn	G
92702921	49.13264660000000106	9.25857640000000082	Hermann-Hesse-Straße 37	 74074 Heilbronn	G
92702922	49.13250070000000136	9.25832420000000056	Hermann-Hesse-Straße 38	 74074 Heilbronn	G
92702923	49.13246929999999679	9.25882320000000014	Hermann-Hesse-Straße 41	 74074 Heilbronn	G
92702924	49.13263260000000088	9.2586220000000008	Hermann-Hesse-Straße 39	 74074 Heilbronn	G
92702925	49.13276379999999932	9.25764689999999923	Hermann-Hesse-Straße 34	 74074 Heilbronn	G
92702926	49.13301950000000318	9.2573079000000007	Hermann-Hesse-Straße 32	 74074 Heilbronn	G
92735349	49.135370199999997	9.25873200000000018	Eugen-Nägele-Straße 15	 74074 Heilbronn	G
92735350	49.13533139999999833	9.25897160000000063	Eugen-Nägele-Straße 15	 74074 Heilbronn	G
92735351	49.13448389999999932	9.26010179999999927	Eugen-Nägele-Straße 23	 74074 Heilbronn	G
92735356	49.13423900000000089	9.26038740000000082	Eugen-Nägele-Straße 25	 74074 Heilbronn	G
92735357	49.13546759999999836	9.2589453000000006	Eugen-Nägele-Straße 15	 74074 Heilbronn	G
92868473	49.1310898999999992	9.24330390000000079	Nürnberger Straße 82	 74074 Heilbronn	G
92868474	49.13125829999999894	9.24233219999999989	Nürnberger Straße 88	 74074 Heilbronn	G
92868475	49.13128989999999874	9.24270330000000051	Nürnberger Straße 86	 74074 Heilbronn	G
92868476	49.1313303000000019	9.2431631000000003	Nürnberger Straße 82	 74074 Heilbronn	G
92868477	49.13118120000000033	9.24190940000000083	Nürnberger Straße 90	 74074 Heilbronn	G
92868478	49.13165579999999721	9.24305640000000039	Nürnberger Straße 38	 74074 Heilbronn	G
92868479	49.13134790000000152	9.24290560000000028	Nürnberger Straße 86	 74074 Heilbronn	G
92868481	49.13109339999999747	9.24297669999999982	Nürnberger Straße 86	 74074 Heilbronn	G
92909993	49.1690000999999981	9.20241129999999963	Frankenbacher Straße 4	 74078 Heilbronn	E
92909995	49.16718319999999665	9.20022490000000026	Kirchbergstraße 48	 74078 Heilbronn	M
93403930	49.11665760000000347	9.17560899999999968	Hohenloher Straße 48	 74081 Heilbronn	M
93403931	49.11644770000000193	9.17405059999999928	Hohenloher Straße 38	 74081 Heilbronn	M
93403932	49.11673069999999797	9.17669530000000044	Hohenloher Straße 54	 74081 Heilbronn	M
93403933	49.11653749999999974	9.17452049999999986	Hohenloher Straße 42	 74081 Heilbronn	M
93403934	49.11651169999999667	9.17543509999999962	Hohenloher Straße 46	 74081 Heilbronn	M
93403935	49.11673909999999665	9.17596260000000008	Hohenloher Straße 50/1	 74081 Heilbronn	M
93403936	49.11653030000000086	9.17482049999999916	Hohenloher Straße 44	 74081 Heilbronn	M
93403939	49.11675139999999828	9.17580770000000001	Hohenloher Straße 50	 74081 Heilbronn	M
93404133	49.11646559999999795	9.17640029999999918	Heilbronner Weg 14	 74081 Heilbronn	G
93404134	49.11628509999999892	9.17599689999999946	Siebenbürgenstraße 99	 74081 Heilbronn	G
93404135	49.11615739999999874	9.17595179999999999	Siebenbürgenstraße 101	 74081 Heilbronn	G
93404136	49.11608809999999892	9.17718349999999994	Heilbronner Weg 22	 74081 Heilbronn	M
93404137	49.1164071999999976	9.17594309999999957	Siebenbürgenstraße 99	 74081 Heilbronn	G
93603104	49.1111904999999993	9.17455129999999919	Johannesburger Straße 56/1	 74081 Heilbronn	G
93603111	49.11149060000000333	9.17388479999999973	Johannesburger Straße 57	 74081 Heilbronn	G
93603114	49.11127439999999922	9.17405510000000035	Johannesburger Straße 57	 74081 Heilbronn	G
93603127	49.1113617999999974	9.17409029999999959	Johannesburger Straße 57	 74081 Heilbronn	G
93603128	49.11146550000000133	9.17448120000000067	Johannesburger Straße 56/1	 74081 Heilbronn	G
93603163	49.11142250000000331	9.17417640000000034	Johannesburger Straße 56/1	 74081 Heilbronn	G
93603166	49.11148409999999842	9.17436400000000063	Johannesburger Straße 56/1	 74081 Heilbronn	G
93603167	49.11389760000000138	9.1687656000000004	Erwin-Habold-Straße 1	 74081 Heilbronn	M
93603170	49.11137329999999679	9.1746212000000007	Johannesburger Straße 56/1	 74081 Heilbronn	G
93603177	49.11155999999999722	9.17462519999999948	Johannesburger Straße 56/1	 74081 Heilbronn	G
93603187	49.11157790000000034	9.17391830000000041	Johannesburger Straße 56/1	 74081 Heilbronn	G
93603188	49.11174350000000288	9.17398550000000057	Johannesburger Straße 56/1	 74081 Heilbronn	G
93642862	49.11276509999999718	9.17267219999999917	Wagenburgstraße 11	 74081 Heilbronn	G
